pdb,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MQNs_atom_counts_c,MQNs_atom_counts_f,MQNs_atom_counts_cl,MQNs_atom_counts_br,MQNs_atom_counts_i,MQNs_atom_counts_s,MQNs_atom_counts_p,MQNs_atom_counts_an,MQNs_atom_counts_cn,MQNs_atom_counts_ao,MQNs_atom_counts_co,MQNs_atom_counts_hac,MQNs_bond_counts_asb,MQNs_bond_counts_adb,MQNs_bond_counts_atb,MQNs_bond_counts_csb,MQNs_bond_counts_cdb,MQNs_bond_counts_ctb,MQNs_bond_counts_rbc,MQNs_polarity_counts_hbam,MQNs_polarity_counts_hba,MQNs_polarity_counts_hbdm,MQNs_polarity_counts_hbd,MQNs_polarity_counts_negc,MQNs_polarity_counts_posc,MQNs_topology_counts_asv,MQNs_topology_counts_adv,MQNs_topology_counts_atv,MQNs_topology_counts_aqv,MQNs_topology_counts_cdv,MQNs_topology_counts_ctv,MQNs_topology_counts_cqv,MQNs_topology_counts_r3,MQNs_topology_counts_r4,MQNs_topology_counts_r5,MQNs_topology_counts_r6,MQNs_topology_counts_r7,MQNs_topology_counts_r8,MQNs_topology_counts_rg,MQNs_topology_counts_rgIO,MQNs_topology_counts_afrc,MQNs_topology_counts_bfrc
protein,2.5732802595925333,2683.4815538977887,6.29500184406572e+17,-0.9405194805194808,7.296253878353931,14.985880515004366,8.553170912762162,69.25625019332895,36.812549640966424,65.23219661340903,32.805050770169835,6.44545191041993,3.8140270875162083,2.3607359834327823,20.336381196527075,12.322890134742549,9.517317423768924,7.091578618271194,5.816434306170049,-3.193900000000002,135.53410000000005,621.5780000000019,621.3252308363612,40,568.1540000000002,9,14,8,7,15,7,235,2,0,4,4,0,4,4,0,0,0,4,0.92,1,4,165.53999999999996,303.61444443554376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.49292142641264,131.6941578084541,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,74.68647410158057,42.324198689152546,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,204.13888379419535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.55771023929567,14.796327392920933,0.0,421.1235081290777,28.54966009200903,-0.6307980306508245,-3.632905924693967,-6.583939221233274,0.0,-82.34306861718632,-36.08995900983716,0.0,-9.459164084152176,25,0,0,0,0,0,0,1,5,3,5,40,54,2,0,33,0,0,7,21,13,4,4,0,4,3,0,0,7,5,10,14,0,0,2,0,0,0,0,2,7,6
protein,2.2235975053782955,2630.093525723765,6.125232105624564e+18,-0.9405194805194808,7.296253878353931,16.6327236875856,9.81757965407308,69.01614337901555,36.97652239452957,65.19323130837293,32.80789721702105,6.284985053954504,3.686673874544179,2.1463152276445676,20.29741589149098,11.874955113179263,8.360468709756663,5.88243457301311,4.348984265756657,-3.1872,134.83260000000007,620.570000000002,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,4,4,0,4,4,0,0,0,4,0.92,1,3,154.54,305.1900599654693,0.0,0.0,0.0,0.0,4.887570953256112,0.0,4.988296583192696,0.0,0.0,0.0,0.0,0.0,0.0,293.19266941988917,133.2697733383796,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,49.10706724385534,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,204.86507436940983,0.0,0.0,0.0,0.0,0.0,0.0,9.875867536448808,78.73852068233518,9.589074368143644,0.0,408.85537901482604,36.7518469186013,-10.330222948620502,-3.5270754218158515,-6.294949310070049,0.0,-76.37471329578801,-33.803607654747196,0.0,-6.693323969052357,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,34,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,15,0,1,2,0,0,0,0,1,7,5
protein,2.2235975053782955,2630.093525723765,2.1275036624157756e+16,-0.9405194805194808,7.296253878353931,16.6327236875856,9.81757965407308,69.01614337901555,36.97652239452957,65.19323130837293,32.80789721702106,6.284985053954504,3.686673874544179,2.1463152276445676,20.29741589149098,11.874955113179263,8.360468709756663,5.88243457301311,4.348984265756657,-3.187199999999998,134.83260000000007,620.5700000000019,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,4,4,0,4,4,0,0,0,4,0.92,1,3,154.54000000000002,305.1900599654693,0.0,0.0,0.0,0.0,4.887570953256112,0.0,4.988296583192696,0.0,0.0,0.0,0.0,0.0,0.0,293.19266941988917,133.2697733383796,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,49.10706724385534,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,204.86507436940983,0.0,0.0,0.0,0.0,0.0,0.0,9.875867536448808,78.73852068233518,9.589074368143644,0.0,408.85537901482604,36.7518469186013,-10.3302229486205,-3.5270754218158515,-6.294949310070049,0.0,-76.37471329578801,-33.803607654747196,0.0,-6.693323969052357,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,34,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,15,0,1,2,0,0,0,0,1,7,5
protein,2.2699407909458182,2790.695329980367,2.333565733562599e+19,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.92990568494919,6.791258878628181,4.184992770764842,2.817311020621414,20.29741589149098,12.898526517936405,11.008668945449466,8.668227376325506,7.706547208229215,-3.1872000000000034,134.83260000000004,620.570000000002,620.3174058043612,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.68062939535938,0.0,10.619626706576751,0.0,108.38361934678221,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083515,0.0,145.90101663755647,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.9540655731841,28.700805888686038,-12.403531765856401,-3.64170325736362,-6.58635683346774,0.0,-82.76532874103745,-36.10758139922913,0.0,-10.81703613158226,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.2699407909458182,2790.6953299803677,4.4959192066433475e+19,-0.9405194805194808,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.92990568494919,6.79125887862818,4.184992770764843,2.817311020621414,20.29741589149098,12.898526517936407,11.008668945449466,8.668227376325506,7.706547208229215,-3.1872000000000016,134.83260000000004,620.5700000000019,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.53999999999996,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.68062939535938,0.0,10.619626706576751,0.0,108.38361934678221,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083515,0.0,145.90101663755647,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.9540655731841,28.700805888686038,-12.403531765856401,-3.64170325736362,-6.5863568334677405,0.0,-82.76532874103745,-36.10758139922913,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.5732802595925333,2683.4815538977887,4.015590711355042e+18,-0.9405194805194808,7.296253878353931,14.985880515004366,8.553170912762162,69.25625019332895,36.812549640966424,65.23219661340903,32.805050770169835,6.44545191041993,3.8140270875162074,2.3607359834327837,20.33638119652708,12.32289013474255,9.517317423768924,7.091578618271195,5.81643430617005,-3.193900000000002,135.53410000000005,621.5780000000019,621.3252308363612,40,568.1540000000002,9,14,8,7,15,7,235,2,0,4,4,0,4,4,0,0,0,4,0.92,1,4,165.53999999999996,303.61444443554376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.49292142641264,131.69415780845407,0.0,10.619626706576751,0.0,108.38361934678221,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,74.68647410158057,42.324198689152546,0.0,145.90101663755647,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,204.13888379419535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.55771023929567,14.796327392920933,0.0,421.12350812907783,28.54966009200903,-0.6307980306508214,-3.6329059246939677,-6.583939221233276,0.0,-82.34306861718633,-36.08995900983716,0.0,-9.459164084152176,25,0,0,0,0,0,0,1,5,3,5,40,54,2,0,33,0,0,7,21,13,4,4,0,4,3,0,0,7,5,10,14,0,0,2,0,0,0,0,2,7,6
protein,2.2699407909458174,2790.6953299803677,3.0387755188585103e+20,-0.9405194805194808,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.92990568494919,6.79125887862818,4.184992770764842,2.8173110206214145,20.29741589149098,12.898526517936407,11.008668945449466,8.668227376325504,7.706547208229216,-3.1872,134.83260000000004,620.5700000000019,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.53999999999996,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.68062939535938,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.511556976831,20.555142817505402,0.0,431.95406557318404,28.700805888686034,-12.4035317658564,-3.64170325736362,-6.586356833467738,0.0,-82.76532874103744,-36.10758139922913,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.2699407909458174,2790.695329980367,3.16711115154497e+20,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.929905684949205,6.791258878628176,4.184992770764843,2.8173110206214114,20.29741589149098,12.898526517936402,11.008668945449468,8.668227376325508,7.706547208229215,-3.1872000000000016,134.83260000000007,620.5700000000018,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.6009160224491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.479393013318,129.68062939535938,0.0,10.619626706576751,0.0,108.38361934678224,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.9540655731841,28.700805888686034,-12.4035317658564,-3.64170325736362,-6.586356833467744,0.0,-82.76532874103746,-36.107581399229126,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.269940790945818,2790.695329980367,3.44259028000774e+20,-0.9405194805194808,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972535,65.19323130837293,32.9299056849492,6.79125887862818,4.1849927707648416,2.8173110206214145,20.29741589149098,12.898526517936407,11.008668945449466,8.668227376325506,7.706547208229216,-3.1872,134.83260000000007,620.570000000002,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.6806293953594,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.511556976831,20.555142817505402,0.0,431.954065573184,28.700805888686034,-12.4035317658564,-3.64170325736362,-6.586356833467738,0.0,-82.76532874103745,-36.10758139922913,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.269940790945818,2790.695329980367,3.449174670360624e+20,-0.9405194805194808,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.9299056849492,6.79125887862818,4.1849927707648416,2.8173110206214145,20.29741589149098,12.898526517936407,11.008668945449466,8.668227376325506,7.706547208229216,-3.187199999999998,134.83260000000007,620.5700000000019,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54000000000002,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.6806293953594,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.511556976831,20.555142817505402,0.0,431.954065573184,28.700805888686034,-12.403531765856401,-3.64170325736362,-6.586356833467738,0.0,-82.76532874103744,-36.107581399229126,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.2699407909458182,2790.695329980367,2.3331337954371772e+19,-0.9405194805194805,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.9299056849492,6.791258878628181,4.184992770764841,2.8173110206214145,20.29741589149098,12.898526517936403,11.008668945449466,8.668227376325506,7.706547208229216,-3.1872000000000016,134.83260000000007,620.570000000002,620.3174058043612,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.68062939535938,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.9540655731841,28.700805888686034,-12.403531765856401,-3.64170325736362,-6.58635683346774,0.0,-82.76532874103744,-36.10758139922914,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.2699407909458182,2790.695329980367,2.3331371333333897e+19,-0.9405194805194808,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.929905684949205,6.79125887862818,4.1849927707648416,2.8173110206214145,20.29741589149098,12.898526517936405,11.008668945449466,8.668227376325506,7.706547208229216,-3.1872000000000016,134.83260000000007,620.5700000000019,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.68062939535938,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.9540655731841,28.700805888686034,-12.403531765856401,-3.64170325736362,-6.5863568334677405,0.0,-82.76532874103744,-36.10758139922914,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.2699407909458182,2790.695329980367,2.7160946828026966e+19,-0.9405194805194808,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.9299056849492,6.791258878628179,4.1849927707648416,2.8173110206214127,20.29741589149098,12.898526517936405,11.008668945449466,8.668227376325506,7.706547208229216,-3.1872000000000016,134.83260000000007,620.5700000000019,620.3174058043614,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.68062939535938,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51155697683102,20.555142817505402,0.0,431.954065573184,28.700805888686034,-12.403531765856401,-3.64170325736362,-6.58635683346774,0.0,-82.76532874103744,-36.10758139922913,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.2699407909458174,2790.6953299803677,3.032215717947883e+20,-0.9405194805194808,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.92990568494919,6.79125887862818,4.184992770764842,2.8173110206214123,20.29741589149098,12.898526517936405,11.008668945449466,8.668227376325504,7.706547208229215,-3.1872,134.83260000000004,620.5700000000019,620.3174058043614,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.68062939535938,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.511556976831,20.555142817505402,0.0,431.9540655731839,28.700805888686034,-12.4035317658564,-3.64170325736362,-6.586356833467738,0.0,-82.76532874103745,-36.10758139922913,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.2699407909458174,2790.695329980367,2.989212272694715e+20,-0.9405194805194808,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.9299056849492,6.79125887862818,4.1849927707648416,2.8173110206214123,20.29741589149098,12.898526517936407,11.008668945449466,8.668227376325506,7.706547208229216,-3.1872,134.83260000000007,620.570000000002,620.3174058043614,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.6806293953594,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.511556976831,20.555142817505402,0.0,431.95406557318387,28.700805888686034,-12.403531765856401,-3.64170325736362,-6.586356833467738,0.0,-82.76532874103746,-36.10758139922913,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.2699407909458174,2790.695329980367,3.4491744446917077e+20,-0.9405194805194808,7.133322520075343,12.3492427695249,6.357789082945691,68.9243916694794,36.79435963972534,65.19323130837293,32.9299056849492,6.79125887862818,4.1849927707648416,2.8173110206214123,20.29741589149098,12.898526517936407,11.008668945449466,8.668227376325506,7.706547208229216,-3.187199999999998,134.83260000000007,620.5700000000019,620.3174058043613,40,568.1540000000002,8,14,8,6,15,7,234,2,0,5,5,0,5,5,0,0,0,5,0.92,1,5,154.54000000000002,301.60091602244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.4793930133179,129.6806293953594,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,45.51792330083514,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,203.41269321898085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.511556976831,20.555142817505402,0.0,431.9540655731839,28.700805888686034,-12.403531765856401,-3.64170325736362,-6.586356833467738,0.0,-82.76532874103745,-36.10758139922913,0.0,-10.817036131582261,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,35,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,14,0,0,3,0,0,0,0,2,9,8
protein,2.2235975053782946,2630.0935257237657,6.983477454452372e+18,-0.9405194805194805,7.296253878353931,16.6327236875856,9.81757965407308,69.01614337901555,36.97652239452956,65.19323130837293,32.80789721702106,6.284985053954503,3.6866738745441783,2.146315227644567,20.29741589149098,11.874955113179261,8.360468709756658,5.88243457301311,4.348984265756657,-3.1872000000000016,134.83260000000007,620.570000000002,620.3174058043612,40,568.1540000000002,8,14,8,6,15,7,234,2,0,4,4,0,4,4,0,0,0,4,0.92,1,3,154.54,305.1900599654693,0.0,0.0,0.0,0.0,4.887570953256112,0.0,4.988296583192696,0.0,0.0,0.0,0.0,0.0,0.0,293.1926694198892,133.2697733383796,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,69.47922107680328,49.10706724385533,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,204.8650743694098,0.0,0.0,0.0,0.0,0.0,0.0,9.875867536448808,78.7385206823352,9.589074368143644,0.0,408.85537901482604,36.751846918601295,-10.330222948620499,-3.527075421815849,-6.294949310070051,0.0,-76.374713295788,-33.803607654747196,0.0,-6.693323969052357,25,0,0,0,0,0,0,1,5,2,6,40,53,2,0,34,0,0,7,21,13,3,3,0,4,2,0,0,7,6,10,15,0,1,2,0,0,0,0,1,7,5
protein,2.549912748985931,2683.4815538977887,3.245001518378769e+18,-0.9405194805194805,7.296253878353931,14.985880515004366,8.553170912762162,69.25625019332895,36.81254964096642,65.23219661340903,32.80505077016984,6.445451910419928,3.8140270875162074,2.3635480621017377,20.33638119652708,12.322890134742549,9.517317423768924,7.091578618271195,5.819246384839005,-3.193900000000002,135.53410000000008,621.5780000000019,621.3252308363612,40,568.1540000000002,9,14,8,7,15,8,235,2,0,4,4,0,4,4,0,0,0,4,0.92,1,4,165.54,303.61444443554376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.49292142641264,131.6941578084541,0.0,10.619626706576751,0.0,108.38361934678223,38.981158105895666,0.0,0.0,0.0,11.814359458703011,31.522021606481115,74.68647410158057,42.324198689152546,0.0,145.9010166375565,0.0,7.059210391641003,0.0,0.0,0.0,0.0,0.0,204.13888379419532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.55771023929569,14.796327392920933,0.0,420.53396806494175,28.531756903159966,-0.2589318780033363,-3.6147814011319976,-6.6279840013101845,0.0,-82.46807034726304,-35.75125365887847,0.0,-9.411370348181356,25,0,0,0,0,0,0,2,4,3,5,40,55,2,0,32,0,0,8,21,13,4,4,0,4,3,0,1,7,5,9,14,0,0,2,0,0,0,0,2,7,6
